Episode,Reward
0,-341.68788049607724
1,-118.81978986556307
2,-420.42302011145296
3,-114.47857504770748
4,-119.3395462400427
5,-105.55011610428897
6,-213.66206494786994
7,-132.99280222792356
8,-426.5645198764493
9,-219.37832829013453
10,-126.33281092105578
11,-221.0496976314218
12,-330.6384622153615
13,-217.87315066103588
14,-364.04040027863385
15,-99.85640360569667
16,-242.32111336551304
17,-182.80409506131224
18,-181.240399979735
19,-163.8291380427445
20,-307.96397131216867
21,-95.39977334804213
22,-12.983822754451808
23,-48.04866241157886
24,-82.9379684387963
25,-151.4853209409892
26,-117.14265062758125
27,-79.11353724757137
28,-171.96352356762557
29,-56.487215972327235
30,-112.1208988221166
31,-116.56314974099216
32,-78.09479813353946
33,-116.12067169557045
34,-76.56798340150317
35,-95.10218474975245
36,-113.95468798920773
37,34.30130556787444
38,-204.99224019467846
39,-183.1561583713198
40,-337.3880578475461
41,-104.98032355783597
42,-216.94492303423445
43,-135.51859539578004
44,-113.87152221857698
45,-205.99159912041034
46,-108.55600990861663
47,-49.86028015486063
48,-119.0762374578979
49,2.8755909319236252
50,-313.0859120101744
51,-454.661898317821
52,-105.31838572866451
53,-167.30135996829824
54,-227.25460834034035
55,-292.72213307883385
56,-182.55690710303315
57,-156.8943878146177
58,-81.65812921473899
59,-71.6108308738749
60,-209.2697901151733
61,-104.4249744888892
62,-72.7457033750458
63,50.60994745481386
64,-38.74454154957074
65,-106.89532889254839
66,-209.39282098897024
67,-96.8555654114955
68,-354.4618234284025
69,-115.93527309006119
70,-106.78772999355368
71,-431.2948615048906
72,39.37155906999007
73,-129.30582971834698
74,-102.34355759134347
75,-362.59142279856155
76,-406.34808304267403
77,-119.60930299465373
78,-129.6469673300102
79,-280.3013352806996
80,-163.80043105415132
81,-66.88743931365448
82,-126.22756765632329
83,-105.82144895826461
84,-335.15307928127777
85,-198.65752343318087
86,-101.34605913141459
87,-234.16826241985095
88,-80.60124487667969
89,-164.66225523304155
90,-103.9839650156967
91,-134.4096149960515
92,-426.20571140440796
93,-115.86629240960232
94,-317.7522610586746
95,-95.38039698243882
96,-89.11371716922795
97,-40.085283717708904
98,-53.41270742122251
99,-314.6158161783377
100,-96.36864901766694
101,-126.52672399439057
102,-221.16467464544098
103,-95.57747913399825
104,-71.39637716854179
105,-59.53848930528014
106,-208.29705387553582
107,-140.48769161851652
108,-294.81164740497695
109,-122.58822131674519
110,-182.13539640506627
111,-105.98407778282541
112,-90.6390256877208
113,-187.05341514074684
114,-95.82452558396729
115,-330.8484926968965
116,-116.49808211957438
117,-145.43173986163674
118,-167.43711538130776
119,-193.65115149181645
120,-332.08213355832686
121,-166.3509047211324
122,-94.85995214385939
123,-336.57121326194977
124,-197.86744753081985
125,-211.08994981172384
126,-81.13004836925256
127,-122.62236631554394
128,-62.84736974130716
129,-100.25696874421239
130,-282.82378195821013
131,-235.77256064323927
132,-283.9664761194512
133,-120.32200261046576
134,-269.43117341549834
135,-141.82928014397413
136,-71.5206457011642
137,-99.26227192378956
138,-302.9432322895012
139,-102.4192270181411
140,-171.26898712922576
141,-79.36460581194272
142,-63.75911154738265
143,-118.92454395573566
144,-87.32082103104891
145,21.4024711103567
146,-133.45345991408183
147,-63.84256443196147
148,-182.63867325832416
149,-293.8313106794034
150,-212.43603621598544
151,-182.8337552501295
152,-115.70865554422926
153,-74.96762388342088
154,-183.96555990071764
155,-136.82471731139367
156,-65.31573404092772
157,-256.1383098145326
158,-63.75071590470259
159,-133.6159099589374
160,-135.71253082569626
161,-116.55503637811363
162,-90.8366061123888
163,-149.24030818705873
164,-269.9162917345463
165,-191.08513629400636
166,-347.8857240482246
167,-150.3759989561183
168,-255.0934832021371
169,-90.07648966338104
170,-66.05057229170366
171,-104.9536854329518
172,-118.57163532203855
173,-137.26003461422857
174,-94.82327716702423
175,-73.99758663850328
176,-117.89377577948298
177,-202.41409579259386
178,-46.56358636679096
179,-223.54133043410982
180,-193.39217031870112
181,-76.23535603214148
182,-370.6847056948966
183,-93.85169721341475
184,-88.29309153071596
185,-102.85912775117865
186,-119.14254409440257
187,-300.7690075467209
188,-77.70026554217452
189,-19.80658397709962
190,-164.0361837015698
191,-8.173133451168368
192,-196.03761938633738
193,-201.95386365916482
194,-308.95133291712324
195,-172.8817862134389
196,-302.26096822092785
197,-184.4101411653722
198,-197.62813049752785
199,-186.59804367001473
200,-88.03766696490352
201,-109.16761486553162
202,-73.96380472708432
203,-130.78234184150557
204,-286.6127357915623
205,-98.26632028168744
206,-115.44706332038228
207,-165.83536376304403
208,-126.93463150515792
209,-119.01605152127271
210,-122.98724240361011
211,21.92585206322576
212,-89.16370801926473
213,-88.30034968737804
214,-286.46514718949436
215,-217.13091942712606
216,-67.61698669549378
217,-66.59682457687916
218,-418.5280942362409
219,-88.96330833259191
220,-128.48198574663462
221,-378.7903861199606
222,-189.384060353262
223,-96.91711467842894
224,-141.62868272194046
225,-174.41583974394405
226,-253.3845447939768
227,-40.53072391839218
228,-134.36400373362721
229,-61.80833178753409
230,-190.58175238986814
231,-275.0791171279134
232,-209.73300972060036
233,-125.87021128085627
234,-52.00971892218354
235,-159.19108003200114
236,-298.7815349791442
237,-204.37054153319522
238,-252.54567899995405
239,-114.47160467913098
240,-44.37735357234551
241,-107.7100214130712
242,-312.1019951839129
243,-283.4600917470765
244,-242.12483015309755
245,-93.39640576686196
246,-121.66623500243495
247,-68.7457242928029
248,-70.29128768150099
249,12.792085824360726
250,-200.33653583505867
251,-190.06888298162087
252,-43.21695736124043
253,-355.56106782124107
254,-52.2491183444348
